0.2	{100,179}
0.2	{95,414}
0.2	{73,170}
0.2	{453,347}
0.2	{266,214}
0.2	{201,490}
0.2	{137,55}
0.2	{47,160}
0.2	{496,34}
0.2	{477,492}
0.2	{429,61}
0.2	{281,235}
0.2	{96,472}
0.2	{274,490}
0.2	{17,340}
0.2	{3,403}
0.2	{405,155}
0.2	{63,338}
0.2	{422,455}
0.2	{424,432}
0.2	{444,125}
0.2	{422,51}
0.2	{209,101}
0.2	{423,203}
0.2	{439,242}
0.2	{405,191}
0.2	{47,71}
0.2	{402,248}
0.2	{398,267}
0.2	{17,298}
0.2	{247,104}
0.2	{372,477}
0.2	{333,490}
0.2	{463,347}
0.2	{416,95}
0.2	{319,69}
0.2	{204,8}
0.2	{3,431}
0.2	{204,360}
0.2	{259,55}
0.2	{35,493}
0.2	{127,367}
0.2	{26,217}
0.2	{405,85}
0.2	{163,101}
0.2	{221,480}
0.2	{67,42}
0.2	{147,202}
0.2	{233,490}
0.2	{138,78}
0.2	{8,179}
0.2	{319,431}
0.2	{398,109}
0.2	{440,107}
0.2	{439,354}
0.2	{471,241}
0.2	{395,70}
0.2	{495,415}
0.2	{409,139}
0.2	{277,80}
0.2	{318,97}
0.2	{136,98}
0.2	{47,61}
0.2	{63,330}
0.2	{353,150}
0.2	{285,318}
0.2	{212,420}
0.2	{69,411}
0.2	{184,208}
0.2	{259,335}
0.2	{10,469}
0.2	{274,34}
0.2	{423,307}
0.2	{266,188}
0.2	{231,189}
0.2	{377,140}
0.2	{157,383}
0.2	{26,85}
0.2	{221,482}
0.2	{490,337}
0.2	{69,191}
0.2	{145,48}
0.2	{266,73}
0.2	{138,103}
0.2	{420,323}
0.2	{287,28}
0.2	{213,118}
0.2	{198,48}
0.2	{272,214}
0.2	{400,90}
0.2	{416,479}
0.2	{283,208}
0.2	{143,71}
0.2	{480,482}
0.2	{318,330}
0.2	{283,34}
0.2	{210,482}
0.2	{3,29}
0.2	{316,159}
0.2	{132,248}
0.2	{14,493}
0.2	{222,298}
0.2	{61,463}
0.2	{443,416}
0.2	{306,303}
0.2	{26,69}
0.2	{159,39}
0.2	{231,33}
0.2	{283,414}
0.2	{35,247}
0.2	{402,378}
0.2	{168,385}
0.2	{293,395}
0.2	{297,49}
0.2	{137,190}
0.2	{400,80}
0.2	{266,159}
0.2	{405,366}
0.2	{436,11}
0.2	{29,116}
0.2	{35,350}
0.2	{62,201}
0.2	{3,173}
0.2	{237,66}
0.2	{109,4}
0.2	{322,388}
0.2	{423,23}
0.2	{4,371}
0.2	{198,89}
0.2	{480,118}
0.2	{221,321}
0.2	{357,385}
0.2	{444,186}
0.2	{238,344}
0.2	{255,38}
0.2	{10,209}
0.2	{148,150}
0.2	{423,490}
0.2	{136,74}
0.2	{119,246}
0.2	{438,147}
0.2	{147,453}
0.2	{140,18}
0.2	{83,414}
0.2	{263,92}
0.2	{266,405}
0.2	{459,240}
0.2	{9,286}
0.2	{255,80}
0.2	{216,118}
0.2	{299,439}
0.2	{318,62}
0.2	{492,335}
0.2	{423,339}
0.2	{326,43}
0.2	{33,154}
0.2	{420,303}
0.2	{400,347}
0.2	{263,374}
0.2	{213,420}
0.2	{94,472}
0.2	{416,18}
0.2	{221,340}
0.2	{209,344}
0.2	{70,167}
0.2	{214,344}
0.2	{99,447}
0.2	{155,154}
0.2	{231,85}
0.2	{491,335}
0.2	{48,252}
0.2	{395,412}
0.2	{186,62}
0.2	{473,444}
0.2	{106,155}
0.2	{36,117}
0.2	{231,91}
0.2	{215,411}
0.2	{142,417}
0.2	{443,18}
0.2	{281,21}
0.2	{36,398}
0.2	{167,107}
0.2	{416,359}
0.2	{259,150}
0.2	{76,63}
0.2	{100,414}
0.2	{73,442}
0.2	{284,289}
0.2	{471,93}
0.2	{306,212}
0.2	{420,298}
0.2	{127,95}
0.2	{421,40}
0.2	{47,416}
0.2	{432,413}
0.2	{331,336}
0.2	{14,132}
0.2	{272,474}
0.2	{322,492}
0.2	{274,100}
0.2	{127,74}
0.2	{395,112}
0.2	{217,118}
0.2	{73,397}
0.2	{29,415}
0.2	{209,353}
0.2	{368,40}
0.2	{293,269}
0.2	{277,487}
0.2	{202,85}
0.2	{422,83}
0.2	{490,78}
0.2	{336,130}
0.2	{9,443}
0.2	{437,148}
0.2	{192,80}
0.2	{322,442}
0.2	{3,387}
0.2	{11,89}
0.2	{142,36}
0.2	{331,11}
0.2	{463,148}
0.2	{135,497}
0.2	{429,192}
0.2	{106,446}
0.2	{119,231}
0.2	{255,83}
0.2	{230,367}
0.2	{205,123}
0.2	{283,420}
0.2	{459,33}
0.2	{433,214}
0.2	{28,371}
0.2	{420,139}
0.2	{100,111}
0.2	{147,335}
0.2	{120,188}
0.2	{485,214}
0.2	{319,62}
0.2	{368,117}
0.2	{63,147}
0.2	{147,73}
0.2	{81,323}
0.2	{277,66}
0.2	{387,463}
0.2	{63,277}
0.2	{281,299}
0.2	{193,359}
0.2	{213,205}
0.2	{429,377}
0.2	{471,484}
0.2	{318,188}
0.2	{106,201}
0.2	{437,491}
0.2	{492,83}
0.2	{432,490}
0.2	{399,346}
0.2	{398,248}
0.2	{240,66}
0.2	{73,382}
0.2	{455,185}
0.2	{27,179}
0.2	{222,463}
0.2	{473,101}
0.2	{444,299}
0.2	{368,107}
0.2	{295,359}
0.2	{377,150}
0.2	{416,107}
0.2	{300,451}
0.2	{338,360}
0.2	{0,402}
0.2	{300,482}
0.2	{418,484}
0.2	{236,371}
0.2	{277,398}
0.2	{100,385}
0.2	{29,146}
0.2	{306,89}
0.2	{213,89}
0.2	{14,112}
0.2	{18,371}
0.2	{266,38}
0.2	{289,188}
0.2	{389,319}
0.2	{387,95}
0.2	{106,205}
0.2	{209,208}
0.2	{9,248}
0.2	{163,419}
0.2	{439,219}
0.2	{70,354}
0.2	{405,330}
0.2	{73,414}
0.2	{29,27}
0.2	{363,192}
0.2	{255,213}
0.2	{423,204}
0.2	{387,112}
0.2	{213,231}
0.2	{135,173}
0.2	{471,403}
0.2	{281,191}
0.2	{398,78}
0.2	{101,497}
0.2	{359,371}
0.2	{209,414}
0.2	{83,25}
0.2	{231,461}
0.2	{460,446}
0.2	{491,338}
0.2	{493,4}
0.2	{34,118}
0.2	{217,430}
0.2	{14,85}
0.2	{431,455}
0.2	{375,357}
0.2	{217,446}
0.2	{147,291}
0.2	{472,168}
0.2	{456,186}
0.2	{238,229}
0.2	{397,70}
0.2	{436,87}
0.2	{212,69}
0.2	{289,135}
0.2	{423,51}
0.2	{402,326}
0.2	{377,91}
0.2	{432,167}
0.2	{135,455}
0.2	{377,214}
0.2	{395,360}
0.2	{405,350}
0.2	{62,150}
0.2	{154,326}
0.2	{221,273}
0.2	{172,220}
0.2	{440,182}
0.2	{283,216}
0.2	{222,303}
0.2	{29,140}
0.2	{423,252}
0.2	{0,233}
0.2	{388,123}
0.2	{209,259}
0.2	{23,360}
0.2	{240,435}
0.2	{188,313}
0.2	{35,473}
0.2	{387,399}
0.2	{214,148}
0.2	{17,147}
0.2	{233,282}
0.2	{81,430}
0.2	{387,278}
0.2	{437,98}
0.2	{34,116}
0.2	{266,480}
0.2	{368,86}
0.2	{420,354}
0.2	{423,357}
0.2	{117,414}
0.2	{171,445}
0.2	{236,201}
0.2	{400,29}
0.2	{404,336}
0.2	{423,335}
0.2	{49,219}
0.2	{171,90}
0.2	{353,234}
0.2	{439,49}
0.2	{197,21}
0.2	{60,188}
0.2	{272,318}
0.2	{480,464}
0.2	{119,326}
0.2	{444,219}
0.2	{429,277}
0.2	{416,97}
0.2	{206,0}
0.2	{193,222}
0.2	{497,490}
0.2	{471,61}
0.2	{404,166}
0.2	{11,29}
0.2	{283,335}
0.2	{190,124}
0.2	{135,112}
0.2	{145,439}
0.2	{300,61}
0.2	{14,51}
0.2	{341,238}
0.2	{419,116}
0.2	{144,497}
0.2	{0,70}
0.2	{70,112}
0.2	{388,326}
0.2	{3,140}
0.2	{8,97}
0.2	{318,34}
0.2	{417,492}
0.2	{200,338}
0.2	{283,486}
0.2	{48,190}
0.2	{11,413}
0.2	{326,235}
0.2	{442,388}
0.2	{224,61}
0.2	{293,236}
0.2	{361,360}
0.2	{166,472}
0.2	{289,387}
0.2	{410,372}
0.2	{189,363}
0.2	{255,293}
0.2	{178,101}
0.2	{52,97}
0.2	{10,233}
0.2	{472,240}
0.2	{465,350}
0.2	{350,446}
0.2	{293,353}
0.2	{437,410}
0.2	{168,192}
0.2	{424,14}
0.2	{85,298}
0.2	{473,222}
0.2	{212,307}
0.2	{247,326}
0.2	{212,187}
0.2	{169,91}
0.2	{364,414}
0.2	{232,188}
0.2	{261,490}
0.2	{178,420}
0.2	{395,399}
0.2	{119,166}
0.2	{442,8}
0.2	{422,437}
0.2	{437,238}
0.2	{237,222}
0.2	{171,117}
0.2	{405,86}
0.2	{96,55}
0.2	{221,203}
0.2	{87,326}
0.2	{281,462}
0.2	{456,331}
0.2	{443,420}
0.2	{467,98}
0.2	{423,402}
0.2	{119,68}
0.2	{377,374}
0.2	{139,320}
0.2	{404,188}
0.2	{484,138}
0.2	{445,83}
0.2	{209,51}
0.2	{38,490}
0.2	{410,78}
0.2	{179,403}
0.2	{210,154}
0.2	{444,338}
0.2	{405,284}
0.2	{283,300}
0.2	{432,219}
0.2	{11,412}
0.2	{439,51}
0.2	{213,248}
0.2	{38,93}
0.2	{192,117}
0.2	{26,117}
0.2	{338,67}
0.2	{86,123}
0.2	{233,371}
0.2	{385,419}
0.2	{95,371}
0.2	{126,33}
0.2	{432,414}
0.2	{102,252}
0.2	{471,80}
0.2	{336,402}
0.2	{398,205}
0.2	{47,374}
0.2	{302,455}
0.2	{444,46}
0.2	{439,259}
0.2	{307,451}
0.2	{293,336}
0.2	{493,303}
0.2	{456,354}
0.2	{72,192}
0.2	{297,446}
0.2	{444,43}
0.2	{409,487}
0.2	{328,25}
0.2	{273,132}
0.2	{221,263}
0.2	{35,446}
0.2	{425,89}
0.2	{116,39}
0.2	{445,416}
0.2	{497,374}
0.2	{293,414}
0.2	{87,125}
0.2	{283,106}
0.2	{491,14}
0.2	{400,354}
0.2	{281,372}
0.2	{482,490}
0.2	{231,414}
0.2	{184,387}
0.2	{471,145}
0.2	{416,202}
0.2	{209,455}
0.2	{67,291}
0.2	{231,347}
0.2	{132,257}
0.2	{263,487}
0.2	{353,185}
0.2	{188,463}
0.2	{127,273}
0.2	{69,168}
0.2	{14,44}
0.2	{93,116}
0.2	{166,459}
0.2	{154,323}
0.2	{142,445}
0.2	{17,336}
0.2	{286,148}
0.2	{255,8}
0.2	{171,48}
0.2	{389,446}
0.2	{372,6}
0.2	{33,298}
0.2	{62,51}
0.2	{486,446}
0.2	{133,148}
0.2	{203,132}
0.2	{422,40}
0.2	{436,121}
0.2	{247,241}
0.2	{221,128}
0.2	{108,21}
0.2	{491,36}
0.2	{210,99}
0.2	{299,85}
0.2	{368,371}
0.2	{22,8}
0.2	{132,252}
0.2	{442,179}
0.2	{471,39}
0.2	{13,351}
0.2	{80,403}
0.2	{29,481}
0.2	{70,61}
0.2	{480,139}
0.2	{87,112}
0.2	{127,260}
0.2	{38,344}
0.2	{491,402}
0.2	{422,81}
0.2	{35,438}
0.2	{300,112}
0.2	{102,117}
0.2	{493,238}
0.2	{471,13}
0.2	{36,74}
0.2	{210,421}
0.2	{154,464}
0.2	{48,72}
0.2	{438,236}
0.2	{453,67}
0.2	{34,403}
0.2	{108,66}
0.2	{300,163}
0.2	{76,4}
0.2	{3,451}
0.2	{63,346}
0.2	{29,469}
0.2	{482,104}
0.2	{464,446}
0.2	{135,109}
0.2	{293,495}
0.2	{166,130}
0.2	{484,116}
0.2	{331,289}
0.2	{9,201}
0.2	{170,248}
0.2	{289,28}
0.2	{339,146}
0.2	{147,207}
0.2	{491,188}
0.2	{324,481}
0.2	{400,33}
0.2	{377,227}
0.2	{318,107}
0.2	{303,25}
0.2	{143,360}
0.2	{302,107}
0.2	{238,4}
0.2	{463,85}
0.2	{38,70}
0.2	{217,124}
0.2	{432,103}
0.2	{77,366}
0.2	{100,410}
0.2	{216,288}
0.2	{220,423}
0.2	{456,217}
0.2	{222,330}
0.2	{322,326}
0.2	{89,201}
0.2	{3,155}
0.2	{38,241}
0.2	{147,140}
0.2	{246,107}
0.2	{395,130}
0.2	{210,281}
0.2	{222,333}
0.2	{409,477}
0.2	{28,318}
0.2	{325,11}
0.2	{62,66}
0.2	{460,132}
0.2	{360,86}
0.2	{339,419}
0.2	{405,204}
0.2	{336,478}
0.2	{26,139}
0.2	{272,188}
0.2	{163,446}
0.2	{51,337}
0.2	{287,18}
0.2	{233,182}
0.2	{154,95}
0.2	{331,439}
0.2	{412,387}
0.2	{277,160}
0.2	{300,139}
0.2	{459,160}
0.2	{299,372}
0.2	{120,87}
0.2	{274,137}
0.2	{151,490}
0.2	{69,241}
0.2	{306,247}
0.2	{127,497}
0.2	{35,353}
0.2	{267,335}
0.2	{35,135}
0.2	{246,364}
0.2	{325,414}
0.2	{62,39}
0.2	{154,176}
0.2	{471,482}
0.2	{387,482}
0.2	{144,81}
0.2	{217,364}
0.2	{133,160}
0.2	{100,26}
0.2	{400,234}
0.2	{486,61}
0.2	{132,148}
0.2	{281,52}
0.2	{89,240}
0.2	{416,291}
0.2	{388,399}
0.2	{221,118}
0.2	{374,290}
0.2	{61,236}
0.2	{154,192}
0.2	{495,170}
0.2	{405,40}
0.2	{444,80}
0.2	{136,350}
0.2	{405,77}
0.2	{222,175}
0.2	{385,214}
0.2	{445,492}
0.2	{17,344}
0.2	{281,261}
0.2	{456,371}
0.2	{193,281}
0.2	{69,183}
0.2	{344,185}
0.2	{372,89}
0.2	{100,469}
0.2	{293,70}
0.2	{201,112}
0.2	{36,295}
0.2	{214,180}
0.2	{246,95}
0.2	{377,287}
0.2	{326,116}
0.2	{100,294}
0.2	{347,464}
0.2	{222,263}
0.2	{17,167}
0.2	{246,425}
0.2	{216,335}
0.2	{233,117}
0.2	{315,374}
0.2	{38,234}
0.2	{379,34}
0.2	{395,340}
0.2	{135,155}
0.2	{302,299}
0.2	{221,106}
0.2	{152,490}
0.2	{397,455}
0.2	{3,167}
0.2	{3,71}
0.2	{119,120}
0.2	{147,66}
0.2	{491,4}
0.2	{287,170}
0.2	{395,168}
0.2	{319,354}
0.2	{348,412}
0.2	{471,400}
0.2	{231,443}
0.2	{247,95}
0.2	{418,487}
0.2	{377,375}
0.2	{136,40}
0.2	{437,83}
0.2	{422,446}
0.2	{353,192}
0.2	{83,85}
0.2	{444,421}
0.2	{316,387}
0.2	{182,55}
0.2	{432,343}
0.2	{36,101}
0.2	{179,402}
0.2	{385,219}
0.2	{169,29}
0.2	{328,98}
0.2	{322,87}
0.2	{135,341}
0.2	{48,238}
0.2	{169,397}
0.2	{453,300}
0.2	{389,480}
0.2	{422,36}
0.2	{144,248}
0.2	{178,148}
0.2	{168,260}
0.2	{154,118}
0.2	{283,229}
0.2	{487,219}
0.2	{424,357}
0.2	{219,66}
0.2	{101,121}
0.2	{26,237}
0.2	{447,103}
0.2	{486,347}
0.2	{325,317}
0.2	{316,481}
0.2	{453,83}
0.2	{142,252}
0.2	{106,481}
0.2	{154,148}
0.2	{127,90}
0.2	{486,21}
0.2	{219,320}
0.2	{70,117}
0.2	{183,118}
0.2	{23,182}
0.2	{222,43}
0.2	{9,402}
0.2	{100,95}
0.2	{392,148}
0.2	{29,62}
0.2	{263,481}
0.2	{324,263}
0.2	{293,462}
0.2	{138,13}
0.2	{432,9}
0.2	{493,159}
0.2	{424,451}
0.2	{90,39}
0.2	{473,72}
0.2	{437,140}
0.2	{47,219}
0.2	{38,448}
0.2	{445,363}
0.2	{285,8}
0.2	{155,50}
0.2	{480,346}
0.2	{127,193}
0.2	{227,412}
0.2	{441,480}
0.2	{136,236}
0.2	{289,459}
0.2	{233,135}
0.2	{334,446}
0.2	{73,238}
0.2	{300,480}
0.2	{187,360}
0.2	{116,280}
0.2	{35,416}
0.2	{80,7}
0.2	{439,146}
0.2	{372,347}
0.2	{283,140}
0.2	{402,124}
0.2	{319,93}
0.2	{326,344}
0.2	{488,412}
0.2	{444,229}
0.2	{9,372}
0.2	{23,190}
0.2	{22,371}
0.2	{400,405}
0.2	{420,159}
0.2	{339,91}
0.2	{480,185}
0.2	{63,59}
0.2	{193,112}
0.2	{367,397}
0.2	{119,344}
0.2	{127,146}
0.2	{127,388}
0.2	{283,234}
0.2	{232,402}
0.2	{144,94}
0.2	{52,118}
0.2	{63,211}
0.2	{328,424}
0.2	{425,323}
0.2	{273,116}
0.2	{331,444}
0.2	{188,67}
0.2	{116,234}
0.2	{26,155}
0.2	{443,123}
0.2	{377,146}
0.2	{89,103}
0.2	{281,233}
0.2	{23,3}
0.2	{493,374}
0.2	{432,117}
0.2	{137,359}
0.2	{53,55}
0.2	{205,371}
0.2	{152,374}
0.2	{471,283}
0.2	{73,12}
0.2	{87,415}
0.2	{420,123}
0.2	{8,124}
0.2	{221,45}
0.2	{282,317}
0.2	{152,368}
0.2	{359,335}
0.2	{144,47}
0.2	{259,435}
0.2	{325,67}
0.2	{78,150}
0.2	{291,497}
0.2	{145,21}
0.2	{100,229}
0.2	{353,179}
0.2	{28,326}
0.2	{336,32}
0.2	{403,490}
0.2	{197,163}
0.2	{51,477}
0.2	{246,6}
0.2	{235,92}
0.2	{142,43}
0.2	{274,374}
0.2	{67,185}
0.2	{499,437}
0.2	{3,416}
0.2	{241,188}
0.2	{274,126}
0.2	{247,47}
0.2	{111,360}
0.2	{277,455}
0.2	{319,402}
0.2	{106,73}
0.2	{63,106}
0.2	{440,302}
0.2	{295,335}
0.2	{176,477}
0.2	{437,442}
0.2	{35,322}
0.2	{402,118}
0.2	{135,480}
0.2	{247,420}
0.2	{322,431}
0.2	{209,419}
0.2	{33,40}
0.2	{201,192}
0.2	{318,497}
0.2	{377,154}
0.2	{21,347}
0.2	{71,229}
0.2	{63,473}
0.2	{473,73}
0.2	{472,8}
0.2	{289,472}
0.2	{330,78}
0.2	{338,371}
0.2	{172,190}
0.2	{36,176}
0.2	{397,446}
0.2	{169,464}
0.2	{230,222}
0.2	{272,316}
0.2	{293,135}
0.2	{139,214}
0.2	{328,69}
0.2	{285,12}
0.2	{176,402}
0.2	{29,464}
0.2	{182,298}
0.2	{222,34}
0.2	{385,83}
0.2	{90,112}
0.2	{221,378}
0.2	{100,395}
0.2	{306,258}
0.2	{155,85}
0.2	{73,40}
0.2	{63,40}
0.2	{300,159}
0.2	{319,73}
0.2	{192,307}
0.2	{375,219}
0.2	{294,248}
0.2	{146,179}
0.2	{409,87}
0.2	{100,273}
0.2	{179,185}
0.2	{48,43}
0.2	{404,3}
0.2	{17,412}
0.2	{399,124}
0.2	{89,235}
0.2	{14,387}
0.2	{420,435}
0.2	{9,368}
0.2	{354,112}
0.2	{193,213}
0.2	{178,227}
0.2	{418,219}
0.2	{386,36}
0.2	{38,442}
0.2	{266,33}
0.2	{459,421}
0.2	{442,267}
0.2	{14,87}
0.2	{233,302}
0.2	{145,14}
0.2	{471,28}
0.2	{360,78}
0.2	{322,289}
0.2	{10,299}
0.2	{377,418}
0.2	{146,192}
0.2	{171,34}
0.2	{10,29}
0.2	{10,112}
0.2	{322,3}
0.2	{81,168}
0.2	{329,222}
0.2	{8,481}
0.2	{10,416}
0.2	{272,437}
0.2	{486,29}
0.2	{485,185}
0.2	{63,294}
0.2	{415,234}
0.2	{417,146}
0.2	{233,150}
0.2	{68,317}
0.2	{469,123}
0.2	{375,412}
0.2	{462,416}
0.2	{213,425}
0.2	{311,412}
0.2	{429,27}
0.2	{405,43}
0.2	{144,66}
0.2	{424,374}
0.2	{432,451}
0.2	{459,439}
0.2	{166,135}
0.2	{436,27}
0.2	{94,360}
0.2	{118,371}
0.2	{38,219}
0.2	{171,125}
0.2	{348,71}
0.2	{299,480}
0.2	{127,73}
0.2	{340,402}
0.2	{100,284}
0.2	{0,368}
0.2	{437,182}
0.2	{124,86}
0.2	{293,34}
0.2	{405,14}
0.2	{210,152}
0.2	{29,372}
0.2	{145,236}
0.2	{35,277}
0.2	{201,191}
0.2	{325,139}
0.2	{152,80}
0.2	{73,154}
0.2	{318,351}
0.2	{495,291}
0.2	{486,175}
0.2	{212,347}
0.2	{395,66}
0.2	{227,463}
0.2	{246,369}
0.2	{420,51}
0.2	{255,459}
0.2	{155,374}
0.2	{292,86}
0.2	{340,192}
0.2	{387,154}
0.2	{446,180}
0.2	{441,247}
0.2	{395,246}
0.2	{339,36}
0.2	{210,8}
0.2	{198,217}
0.2	{21,201}
0.2	{377,39}
0.2	{69,70}
0.2	{404,81}
0.2	{77,326}
0.2	{229,95}
0.2	{163,359}
0.2	{206,300}
0.2	{284,246}
0.2	{438,465}
0.2	{261,446}
0.2	{307,290}
0.2	{133,490}
0.2	{340,87}
0.2	{377,0}
0.2	{171,439}
0.2	{14,483}
0.2	{85,320}
0.2	{100,209}
0.2	{234,481}
0.2	{85,430}
0.2	{147,14}
0.2	{210,33}
0.2	{90,214}
0.2	{47,412}
0.2	{17,377}
0.2	{212,463}
0.2	{354,371}
0.2	{457,432}
0.2	{21,403}
0.2	{166,416}
0.2	{213,69}
0.2	{67,492}
0.2	{135,490}
0.2	{122,139}
0.2	{38,29}
0.2	{151,371}
0.2	{47,314}
0.2	{439,62}
0.2	{169,292}
0.2	{293,97}
0.2	{484,148}
0.2	{417,360}
0.2	{258,289}
0.2	{266,469}
0.2	{283,419}
0.2	{222,25}
0.2	{449,402}
0.2	{464,248}
0.2	{62,167}
0.2	{409,442}
0.2	{316,451}
0.2	{302,484}
0.2	{325,70}
0.2	{404,240}
0.2	{472,267}
0.2	{353,8}
0.2	{233,85}
0.2	{202,368}
0.2	{395,155}
0.2	{261,78}
0.2	{76,221}
0.2	{399,182}
0.2	{472,150}
0.2	{272,375}
0.2	{395,384}
0.2	{405,67}
0.2	{188,86}
0.2	{220,33}
0.2	{423,289}
0.2	{459,414}
0.2	{63,190}
0.2	{11,309}
0.2	{69,235}
0.2	{418,375}
0.2	{412,83}
0.2	{100,142}
0.2	{145,140}
0.2	{261,150}
0.2	{283,171}
0.2	{63,60}
0.2	{252,360}
0.2	{274,456}
0.2	{471,72}
0.2	{311,117}
0.2	{486,238}
0.2	{307,368}
0.2	{214,182}
0.2	{137,71}
0.2	{224,14}
0.2	{120,455}
0.2	{283,289}
0.2	{71,428}
0.2	{404,201}
0.2	{246,480}
0.2	{336,374}
0.2	{33,167}
0.2	{9,21}
0.2	{26,439}
0.2	{102,81}
0.2	{233,186}
0.2	{488,326}
0.2	{120,124}
0.2	{102,123}
0.2	{231,192}
0.2	{11,439}
0.2	{163,125}
0.2	{272,14}
0.2	{17,107}
0.2	{277,94}
0.2	{38,188}
0.2	{338,87}
0.2	{265,147}
0.2	{17,359}
0.2	{491,201}
0.2	{372,487}
0.2	{495,74}
0.2	{497,160}
0.2	{204,167}
0.2	{204,71}
0.2	{331,360}
0.2	{259,148}
0.2	{142,444}
0.2	{459,477}
0.2	{274,3}
0.2	{437,387}
0.2	{263,482}
0.2	{274,300}
0.2	{221,173}
0.2	{170,150}
0.2	{61,83}
0.2	{405,233}
0.2	{459,109}
0.2	{70,455}
0.2	{73,67}
0.2	{69,397}
0.2	{419,160}
0.2	{132,7}
0.2	{329,132}
0.2	{429,402}
0.2	{243,261}
0.2	{188,399}
0.2	{112,85}
0.2	{170,104}
0.2	{471,224}
0.2	{404,445}
0.2	{409,147}
0.2	{17,130}
0.2	{17,159}
0.2	{273,179}
0.2	{87,55}
0.2	{328,232}
0.2	{400,27}
0.2	{47,472}
0.2	{76,395}
0.2	{28,224}
0.2	{289,307}
0.2	{85,191}
0.2	{186,109}
0.2	{233,403}
0.2	{178,435}
0.2	{293,202}
0.2	{8,40}
0.2	{26,168}
0.2	{375,148}
0.2	{112,455}
0.2	{409,360}
0.2	{289,117}
0.2	{480,214}
0.2	{222,78}
0.2	{404,143}
0.2	{29,67}
0.2	{405,299}
0.2	{11,241}
0.2	{247,55}
0.2	{33,6}
0.2	{293,247}
0.2	{109,412}
0.2	{432,464}
0.2	{216,117}
0.2	{306,375}
0.2	{405,477}
0.2	{432,286}
0.2	{283,52}
0.2	{274,217}
0.2	{132,31}
0.2	{432,36}
0.2	{336,183}
0.2	{416,159}
0.2	{132,176}
0.2	{139,364}
0.2	{418,428}
0.2	{67,259}
0.2	{400,281}
0.2	{146,61}
0.2	{353,421}
0.2	{316,85}
0.2	{418,69}
0.2	{138,85}
0.2	{293,417}
0.2	{404,85}
0.2	{73,480}
0.2	{233,359}
0.2	{193,85}
0.2	{238,167}
0.2	{328,3}
0.2	{388,74}
0.2	{127,326}
0.2	{87,124}
0.2	{277,188}
0.2	{377,286}
0.2	{493,447}
0.2	{325,473}
0.2	{210,246}
0.2	{409,168}
0.2	{461,34}
0.2	{377,138}
0.2	{325,446}
0.2	{28,67}
0.2	{420,111}
0.2	{67,168}
0.2	{43,481}
0.2	{222,66}
0.2	{357,252}
0.2	{438,289}
0.2	{439,8}
0.2	{67,482}
0.2	{127,107}
0.2	{169,3}
0.2	{395,480}
0.2	{377,292}
0.2	{193,246}
0.2	{221,39}
0.2	{231,445}
0.2	{188,146}
0.2	{47,182}
0.2	{147,48}
0.2	{119,346}
0.2	{306,140}
0.2	{300,130}
0.2	{274,431}
0.2	{306,344}
0.2	{246,424}
0.2	{210,344}
0.2	{432,160}
0.2	{145,465}
0.2	{325,179}
0.2	{233,227}
0.2	{79,353}
0.2	{293,81}
0.2	{331,472}
0.2	{267,192}
0.2	{338,219}
0.2	{3,73}
0.2	{420,248}
0.2	{255,101}
0.2	{87,90}
0.2	{400,436}
0.2	{169,335}
0.2	{24,248}
0.2	{240,124}
0.2	{99,171}
0.2	{246,388}
0.2	{221,171}
0.2	{443,192}
0.2	{89,298}
0.2	{142,83}
0.2	{486,217}
0.2	{61,85}
0.2	{325,405}
0.2	{444,424}
0.2	{258,246}
0.2	{297,14}
0.2	{98,217}
0.2	{35,360}
0.2	{405,404}
0.2	{173,4}
0.2	{471,248}
0.2	{477,83}
0.2	{346,378}
0.2	{127,456}
0.2	{293,484}
0.2	{238,92}
0.2	{307,74}
0.2	{136,9}
0.2	{316,191}
0.2	{423,28}
0.2	{51,217}
0.2	{152,353}
0.2	{63,39}
0.2	{73,39}
0.2	{399,402}
0.2	{274,70}
0.2	{432,18}
0.2	{72,80}
0.2	{9,217}
0.2	{87,208}
0.2	{420,146}
0.2	{63,227}
0.2	{233,289}
0.2	{360,95}
0.2	{233,482}
0.2	{418,248}
0.2	{198,116}
0.2	{472,298}
0.2	{453,87}
0.2	{425,132}
0.2	{10,109}
0.2	{137,412}
0.2	{252,402}
0.2	{463,192}
0.2	{429,148}
0.2	{213,132}
0.2	{437,409}
0.2	{208,360}
0.2	{318,425}
0.2	{330,214}
0.2	{357,163}
0.2	{267,4}
0.2	{63,344}
0.2	{69,372}
0.2	{259,80}
0.2	{457,331}
0.2	{402,185}
0.2	{42,117}
0.2	{231,95}
0.2	{210,89}
0.2	{274,346}
0.2	{421,18}
0.2	{286,318}
0.2	{87,150}
0.2	{424,21}
0.2	{0,385}
0.2	{174,43}
0.2	{119,368}
0.2	{222,257}
0.2	{18,78}
0.2	{316,10}
0.2	{261,351}
0.2	{484,140}
0.2	{138,392}
0.2	{80,191}
0.2	{272,247}
0.2	{376,188}
0.2	{213,486}
0.2	{13,148}
0.2	{120,49}
0.2	{422,132}
0.2	{142,374}
0.2	{100,364}
0.2	{293,423}
0.2	{135,48}
0.2	{325,24}
0.2	{238,415}
0.2	{261,13}
0.2	{302,182}
0.2	{300,39}
0.2	{14,70}
0.2	{29,248}
0.2	{73,81}
0.2	{14,472}
0.2	{400,480}
0.2	{306,480}
0.2	{281,85}
